Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Final MVP,HOF
1976-1977,Nate Thurmond*,1,1.0,37.5,0.298,0.111,0.229,0.0,100.0,47.5,0.0,0.0,58.1,15.68,19.4,0.0,0.0,0.0,0.508,4.9,28.9,33.8,0.0,0,1
1976-1977,Rick Barry*,10,415.0,20.4,0.505,0.023,0.168,5.6,8.3,6.9,18.3,1.9,0.9,14.72,22.08,1.1,0.3,1.4,0.166,4.8,0.0,4.8,0.7,0,1
1976-1977,Robert Parish*,10,239.0,19.3,0.507,0.018,0.241,16.7,25.5,20.9,6.6,1.4,2.5,14.18,21.78,0.4,0.4,0.7,0.15,1.2,-0.5,0.7,0.2,0,1
1976-1977,Roger Brown,2,5.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,9.4,12.2,19.42,0.0,0.0,0.0,-0.213,-7.7,0.5,-7.2,0.0,0,1
1976-1977,Wes Unseld*,9,368.0,11.9,0.565,0.021,0.222,7.0,22.4,14.9,15.5,1.0,0.8,14.86,23.02,0.4,0.4,0.8,0.106,0.8,1.9,2.7,0.4,0,1
1977-1978,Adrian Dantley*,3,104.0,22.4,0.6,0.043,0.486,8.6,17.0,12.6,15.3,2.3,1.5,12.4,18.4,0.3,0.1,0.5,0.209,4.7,2.0,6.8,0.2,0,1
1977-1978,Alex English*,9,208.0,20.9,0.657,0.017,0.41,8.4,13.0,10.7,8.5,1.3,1.7,11.5,19.6,0.7,0.2,0.9,0.21,3.6,-0.1,3.5,0.3,0,1
1977-1978,Bill Walton*,2,49.0,28.6,0.64,0.111,0.389,11.8,36.7,24.8,13.6,3.0,3.5,22.2,23.8,0.1,0.1,0.2,0.231,7.0,3.7,10.8,0.2,0,1
1977-1978,Bob Dandridge*,19,746.0,16.8,0.508,0.025,0.234,4.6,12.1,8.3,15.0,1.9,1.0,12.6,23.6,0.8,1.0,1.9,0.121,2.5,0.4,2.9,0.9,0,1
1977-1978,Bob McAdoo*,6,238.0,17.6,0.506,0.026,0.278,4.3,21.7,12.4,13.4,1.3,2.6,14.0,26.0,0.1,0.1,0.2,0.045,0.3,0.6,0.9,0.2,0,1
1977-1978,Bobby Jones*,13,390.0,18.0,0.609,0.022,0.397,9.6,16.8,13.3,12.1,1.9,1.2,15.0,15.5,0.9,0.3,1.3,0.154,1.7,1.2,3.0,0.5,0,1
1977-1978,Charlie Scott*,3,103.0,5.6,0.345,0.115,0.2,5.8,7.5,6.6,17.8,1.9,0.0,20.2,20.9,-0.2,0.0,-0.2,-0.079,-4.9,-1.8,-6.7,-0.1,0,1
1977-1978,Dan Issel*,13,460.0,19.0,0.544,0.008,0.307,9.2,20.1,14.8,16.7,0.7,0.3,13.9,22.9,1.0,0.2,1.3,0.135,2.2,-0.5,1.7,0.4,0,1
1977-1978,David Thompson*,13,481.0,18.2,0.503,0.008,0.275,3.9,7.2,5.6,16.9,0.8,2.2,10.7,28.6,0.8,0.1,1.0,0.095,2.3,-0.8,1.5,0.4,0,1
1977-1978,Dennis Johnson*,22,827.0,13.9,0.486,0.025,0.541,5.7,6.7,6.2,12.9,1.3,1.4,13.3,20.5,0.8,0.7,1.5,0.086,0.8,-0.3,0.5,0.5,0,1
1977-1978,Earl Monroe*,6,145.0,9.1,0.422,0.033,0.29,0.6,3.0,1.7,14.5,1.8,0.0,7.9,19.7,0.0,0.0,-0.1,-0.018,-3.7,-0.9,-4.7,-0.1,0,1
1977-1978,Elvin Hayes*,21,868.0,20.3,0.515,0.025,0.345,11.7,20.8,16.2,7.4,1.7,3.2,11.6,22.5,1.4,1.7,3.1,0.169,3.7,0.5,4.1,1.3,0,1
1977-1978,George Gervin*,6,227.0,29.4,0.597,0.026,0.394,5.2,10.3,7.9,13.8,1.2,3.5,10.2,32.8,1.0,0.2,1.2,0.247,7.5,0.7,8.2,0.6,0,1
1977-1978,George McGinnis*,10,273.0,15.0,0.502,0.014,0.392,9.3,17.3,13.7,15.5,2.4,0.2,20.6,25.5,0.0,0.5,0.5,0.087,-0.6,-0.3,-0.9,0.1,0,1
1977-1978,Jack Sikma*,22,701.0,15.2,0.524,0.025,0.368,7.2,18.8,12.9,5.8,1.2,0.8,10.9,18.5,1.2,0.9,2.1,0.145,-0.1,-0.1,-0.2,0.3,0,1
1977-1978,Jamaal Wilkes*,3,108.0,10.1,0.489,0.042,0.344,8.3,17.4,12.6,10.0,1.3,0.5,23.0,17.5,0.0,0.1,0.0,0.018,-2.9,-0.6,-3.5,0.0,0,1
1977-1978,Julius Erving*,10,358.0,21.2,0.533,0.025,0.311,11.8,14.0,13.0,17.0,1.8,2.4,14.6,25.3,0.6,0.6,1.3,0.171,4.8,0.3,5.0,0.6,0,1
1977-1978,Kareem Abdul-Jabbar*,3,134.0,21.9,0.526,0.033,0.123,10.4,22.3,16.0,13.7,0.7,4.8,15.4,26.8,0.2,0.2,0.4,0.13,2.4,1.3,3.7,0.2,0,1
1977-1978,Louie Dampier*,6,129.0,9.9,0.451,0.033,0.108,0.8,4.8,2.8,14.2,1.4,0.8,9.4,13.3,0.0,0.0,0.1,0.032,-2.3,-0.5,-2.8,0.0,0,1
1977-1978,Paul Westphal*,2,66.0,26.3,0.51,0.111,0.191,4.2,6.2,5.0,56.4,0.7,0.0,8.9,34.2,0.2,0.0,0.2,0.157,8.4,-1.3,7.2,0.2,0,1
1977-1978,Wes Unseld*,18,677.0,14.5,0.548,0.02,0.343,10.5,21.9,16.1,14.8,1.2,0.5,18.9,10.9,1.0,1.1,2.0,0.144,2.7,1.0,3.6,1.0,1,1
1978-1979,Adrian Dantley*,8,236.0,18.5,0.63,0.026,0.584,5.2,10.2,7.9,6.7,1.2,0.2,14.5,23.7,0.6,0.1,0.7,0.138,1.6,-1.2,0.5,0.1,0,1
1978-1979,Bernard King*,2,81.0,16.8,0.495,0.115,0.571,5.3,7.6,6.4,13.4,2.2,0.0,10.2,25.7,0.1,0.0,0.1,0.068,0.9,-0.1,0.8,0.1,0,1
1978-1979,Bob Dandridge*,19,787.0,19.1,0.527,0.025,0.299,5.5,12.4,8.9,21.4,0.9,1.0,12.4,23.8,1.8,0.6,2.5,0.15,4.2,0.4,4.6,1.3,0,1
1978-1979,Bobby Jones*,9,260.0,14.7,0.599,0.02,0.299,5.0,11.9,8.6,9.8,0.9,0.8,13.2,16.9,0.6,0.2,0.7,0.136,1.2,-0.6,0.7,0.2,0,1
1978-1979,Calvin Murphy*,2,73.0,11.7,0.372,0.115,0.29,2.2,1.5,1.9,13.1,5.4,0.7,5.4,19.2,0.0,0.0,0.1,0.042,-3.0,3.4,0.4,0.0,0,1
1978-1979,Charlie Scott*,3,104.0,11.7,0.498,0.115,0.333,2.0,13.0,7.2,13.1,0.9,1.0,17.2,22.1,0.0,0.0,0.0,0.001,-3.0,-0.8,-3.9,0.0,0,1
1978-1979,Dan Issel*,3,109.0,22.1,0.622,0.029,0.689,6.5,21.7,13.7,13.0,0.0,0.0,13.3,24.5,0.4,0.0,0.4,0.195,3.0,-0.6,2.4,0.1,0,1
1978-1979,David Thompson*,3,122.0,21.3,0.569,0.033,0.159,5.8,12.9,9.2,16.1,1.5,0.4,14.0,27.8,0.3,0.0,0.3,0.12,2.6,-0.3,2.3,0.1,0,1
1978-1979,Dennis Johnson*,17,681.0,18.1,0.509,0.02,0.361,7.0,9.8,8.4,15.3,2.0,2.1,12.7,23.6,1.3,0.9,2.2,0.153,3.4,0.4,3.8,1.0,1,1
1978-1979,Elvin Hayes*,19,786.0,19.2,0.471,0.025,0.328,11.5,22.6,16.8,7.7,1.1,3.4,11.0,25.5,0.8,1.2,2.0,0.123,2.0,0.3,2.4,0.9,0,1
1978-1979,George Gervin*,14,513.0,25.4,0.587,0.013,0.353,6.3,9.6,7.9,11.3,2.4,1.4,10.5,28.8,1.9,0.4,2.3,0.216,6.3,0.4,6.8,1.1,0,1
1978-1979,Jack Sikma*,17,655.0,15.3,0.502,0.02,0.272,6.5,27.1,16.7,9.3,1.2,2.0,13.8,17.8,0.7,1.1,1.8,0.135,0.7,0.6,1.4,0.6,0,1
1978-1979,Jamaal Wilkes*,8,307.0,17.0,0.509,0.009,0.289,7.9,16.3,12.5,7.4,2.3,0.3,9.4,22.1,0.3,0.2,0.6,0.088,0.7,-0.3,0.4,0.2,0,1
1978-1979,Julius Erving*,9,372.0,22.1,0.568,0.021,0.39,8.5,11.0,9.8,20.7,2.2,2.3,15.9,24.9,1.0,0.4,1.3,0.174,5.6,0.7,6.3,0.8,0,1
1978-1979,Kareem Abdul-Jabbar*,8,367.0,26.5,0.636,0.021,0.408,6.0,23.6,15.5,15.6,1.0,4.7,13.9,24.2,1.3,0.4,1.7,0.222,5.2,2.8,8.0,0.9,0,1
1978-1979,Louie Dampier*,7,55.0,16.1,0.585,0.111,0.5,1.8,7.3,4.5,18.9,2.5,0.9,5.5,12.8,0.2,0.0,0.2,0.17,0.6,2.5,3.1,0.1,0,1
1978-1979,Maurice Cheeks*,9,330.0,21.4,0.58,0.025,0.463,4.3,6.6,5.5,26.2,5.1,0.6,16.6,20.4,0.8,0.5,1.3,0.186,3.6,3.4,6.9,0.7,0,1
1978-1979,Moses Malone*,2,78.0,28.7,0.501,0.116,0.439,26.1,21.9,24.3,4.9,0.6,5.4,14.1,27.7,0.2,0.1,0.3,0.166,6.7,-2.2,4.5,0.1,0,1
1978-1979,Paul Westphal*,15,534.0,17.8,0.532,0.024,0.23,1.5,4.9,3.3,20.9,1.3,0.5,10.7,26.6,0.9,0.6,1.5,0.135,3.3,-1.6,1.8,0.5,0,1
1978-1979,Rick Barry*,2,65.0,12.1,0.421,0.111,0.32,2.5,9.8,5.7,22.1,0.0,1.6,6.6,17.8,0.1,0.0,0.1,0.063,-0.9,-0.6,-1.5,0.0,0,1
1978-1979,Wes Unseld*,19,736.0,15.4,0.524,0.025,0.405,11.8,22.8,17.1,11.8,1.1,1.0,13.9,11.6,1.2,1.0,2.2,0.141,2.0,1.3,3.2,1.0,0,1
1979-1980,Bob Lanier*,7,256.0,20.9,0.565,0.0,0.416,7.6,20.7,14.3,19.6,1.4,1.8,12.5,22.3,0.6,0.4,1.1,0.199,5.4,1.1,6.6,0.5,0,1
1979-1980,Bobby Jones*,18,470.0,19.4,0.585,0.006,0.36,7.0,12.8,10.0,10.4,2.2,3.9,10.3,20.0,1.1,0.8,1.9,0.19,3.8,1.3,5.1,0.8,0,1
1979-1980,Calvin Murphy*,7,265.0,14.9,0.576,0.037,0.12,1.7,2.6,2.2,15.4,2.1,0.0,12.3,20.5,0.5,-0.1,0.4,0.077,-0.1,0.3,0.2,0.1,0,1
1979-1980,Dave Cowens*,9,301.0,14.1,0.501,0.019,0.107,6.7,18.4,12.5,10.0,1.5,1.4,6.9,16.3,0.4,0.6,1.0,0.155,1.7,0.7,2.5,0.3,0,1
1979-1980,Dennis Johnson*,15,582.0,12.7,0.474,0.061,0.254,4.6,7.5,6.0,14.8,2.3,1.0,13.7,22.2,0.2,0.6,0.8,0.068,0.6,0.0,0.6,0.4,0,1
1979-1980,Elvin Hayes*,2,92.0,13.5,0.441,0.0,0.244,11.3,14.4,12.8,9.7,0.0,2.4,8.1,22.0,0.0,0.0,0.0,0.017,-0.8,-1.7,-2.6,0.0,0,1
1979-1980,George Gervin*,3,122.0,28.2,0.573,0.027,0.405,7.7,10.2,8.9,18.3,2.0,1.4,9.4,33.4,0.5,0.0,0.5,0.181,6.2,0.4,6.7,0.3,0,1
1979-1980,Jack Sikma*,15,534.0,11.9,0.471,0.012,0.331,6.1,20.0,12.9,14.5,1.6,0.5,15.8,17.1,0.2,0.7,0.9,0.084,-0.2,0.6,0.5,0.3,0,1
1979-1980,Jamaal Wilkes*,16,652.0,15.8,0.51,0.003,0.184,8.9,12.2,10.5,10.3,1.7,0.4,9.9,21.3,1.1,0.6,1.7,0.127,2.2,-1.2,1.0,0.5,0,1
1979-1980,Julius Erving*,18,694.0,22.5,0.553,0.027,0.402,5.1,15.9,10.7,19.3,2.5,3.1,12.3,27.6,1.3,1.2,2.6,0.178,5.7,1.2,6.9,1.6,0,1
1979-1980,Kareem Abdul-Jabbar*,15,618.0,27.9,0.611,0.0,0.303,9.0,22.2,15.7,12.3,1.3,5.3,12.3,28.5,2.2,1.0,3.3,0.253,7.4,1.5,8.9,1.7,0,1
1979-1980,Larry Bird*,9,372.0,18.3,0.511,0.085,0.141,6.7,24.5,15.5,17.7,1.9,1.3,14.9,25.2,0.3,0.8,1.1,0.136,3.5,0.9,4.3,0.6,0,1
1979-1980,Magic Johnson*,16,658.0,22.1,0.596,0.04,0.533,8.6,18.6,13.7,29.8,3.5,0.5,20.9,18.6,1.7,1.1,2.8,0.203,5.6,2.4,8.0,1.7,1,1
1979-1980,Maurice Cheeks*,18,675.0,14.2,0.542,0.029,0.236,3.7,8.1,6.0,23.6,3.2,0.3,19.0,14.8,0.5,0.9,1.5,0.105,1.1,0.9,2.0,0.7,0,1
1979-1980,Moses Malone*,7,275.0,24.9,0.577,0.007,0.312,17.6,23.1,20.3,4.3,0.7,3.4,12.3,27.3,0.8,0.1,0.9,0.159,4.6,-1.0,3.6,0.4,0,1
1979-1980,Paul Westphal*,8,253.0,18.8,0.535,0.085,0.225,0.9,3.4,2.2,19.0,2.1,0.6,7.7,27.5,0.5,0.0,0.6,0.106,2.3,-0.8,1.5,0.2,0,1
1979-1980,Pete Maravich*,9,104.0,11.0,0.516,0.118,0.059,0.0,8.9,4.4,9.3,1.4,0.0,14.7,25.0,-0.1,0.1,0.1,0.039,-1.0,-1.3,-2.3,0.0,0,1
1979-1980,Rick Barry*,6,79.0,8.3,0.463,0.364,0.182,0.0,8.8,4.4,26.9,0.6,0.7,21.9,24.2,-0.1,0.0,-0.1,-0.067,-2.9,-1.2,-4.1,0.0,0,1
1979-1980,Sidney Moncrief*,7,182.0,17.9,0.673,0.0,0.608,10.7,8.5,9.6,9.2,1.4,0.3,17.8,18.1,0.5,0.2,0.7,0.19,4.6,-0.9,3.7,0.3,0,1
1979-1980,Wes Unseld*,2,87.0,12.6,0.541,0.071,0.429,8.4,26.6,17.3,10.5,0.0,1.9,15.3,9.2,0.1,0.0,0.1,0.076,-0.1,0.5,0.4,0.1,0,1
1980-1981,Artis Gilmore*,6,247.0,20.7,0.641,0.0,0.917,10.5,21.2,15.5,6.9,1.2,4.3,16.8,17.2,0.7,0.2,0.9,0.174,3.3,1.4,4.7,0.4,0,1
1980-1981,Bob Lanier*,7,236.0,22.5,0.621,0.0,0.376,5.8,20.4,12.9,18.1,2.5,2.1,13.1,19.7,0.8,0.3,1.0,0.206,6.1,2.1,8.2,0.6,0,1
1980-1981,Bobby Jones*,16,443.0,19.5,0.591,0.0,0.55,9.4,12.9,11.2,11.5,2.0,2.6,13.9,21.9,1.2,0.4,1.6,0.173,3.8,0.8,4.6,0.7,0,1
1980-1981,Calvin Murphy*,19,540.0,18.4,0.549,0.024,0.209,1.4,3.8,2.5,19.2,2.5,0.0,11.8,28.4,1.0,0.3,1.4,0.121,1.8,0.0,1.7,0.5,0,1
1980-1981,Dennis Johnson*,7,267.0,17.4,0.533,0.045,0.382,3.0,10.5,6.9,13.5,1.8,2.1,12.9,24.4,0.4,0.5,0.9,0.161,2.8,0.5,3.3,0.4,0,1
1980-1981,George Gervin*,7,274.0,20.2,0.547,0.019,0.292,4.1,11.6,7.9,14.5,0.9,1.1,10.3,29.5,0.7,-0.1,0.7,0.116,1.9,-1.3,0.6,0.2,0,1
1980-1981,George McGinnis*,2,39.0,3.0,0.27,0.0,0.533,4.6,24.6,13.2,25.5,2.4,0.0,21.3,23.5,-0.2,0.0,-0.1,-0.177,-6.9,0.3,-6.6,0.0,0,1
1980-1981,Jamaal Wilkes*,3,113.0,11.0,0.483,0.021,0.375,3.7,3.1,3.4,5.6,0.4,0.5,6.7,22.4,0.1,0.0,0.1,0.044,-1.3,-2.5,-3.8,-0.1,0,1
1980-1981,Julius Erving*,16,592.0,20.6,0.527,0.003,0.355,10.5,11.3,10.9,15.5,1.8,3.8,13.6,28.6,0.9,0.6,1.4,0.117,4.6,0.2,4.8,1.0,0,1
1980-1981,Kareem Abdul-Jabbar*,3,134.0,22.4,0.517,0.0,0.431,10.3,24.1,17.9,15.0,1.1,3.1,12.5,27.8,0.2,0.2,0.4,0.159,2.9,1.0,3.9,0.2,0,1
1980-1981,Kevin McHale*,17,296.0,18.1,0.563,0.0,0.319,11.4,10.7,11.0,7.3,0.7,4.8,10.4,20.5,0.7,0.4,1.1,0.177,2.4,0.7,3.1,0.4,0,1
1980-1981,Larry Bird*,17,750.0,21.8,0.532,0.026,0.272,7.6,26.7,17.6,20.8,2.6,1.3,15.0,23.2,1.4,1.7,3.1,0.198,5.5,2.1,7.7,1.8,0,1
1980-1981,Magic Johnson*,3,127.0,17.0,0.441,0.0,0.408,6.7,22.7,15.4,24.7,3.1,1.2,16.0,22.8,0.0,0.3,0.2,0.082,-0.8,2.9,2.1,0.1,0,1
1980-1981,Maurice Cheeks*,16,513.0,17.3,0.585,0.024,0.336,0.9,9.9,5.6,32.4,3.8,1.3,20.1,14.7,0.9,0.6,1.5,0.138,2.6,2.7,5.3,0.9,0,1
1980-1981,Moses Malone*,21,955.0,22.4,0.537,0.005,0.481,14.3,22.6,18.2,6.2,0.7,2.1,10.1,26.3,2.4,1.0,3.5,0.174,4.6,-1.7,2.9,1.2,0,1
1980-1981,Robert Parish*,17,492.0,18.8,0.521,0.0,0.265,11.8,20.7,16.4,6.0,2.1,4.5,15.3,24.7,0.4,1.1,1.4,0.139,1.2,1.0,2.3,0.5,0,1
1980-1981,Sidney Moncrief*,7,277.0,12.6,0.536,0.0,0.739,7.9,12.2,10.0,9.5,2.2,0.7,17.9,16.4,0.3,0.2,0.5,0.085,0.8,-0.4,0.4,0.2,0,1
1981-1982,Alex English*,3,118.0,18.3,0.499,0.0,0.127,7.2,14.5,10.8,18.5,1.2,1.3,6.4,20.4,0.2,0.0,0.2,0.101,3.1,0.2,3.3,0.2,0,1
1981-1982,Bob Lanier*,6,212.0,17.3,0.527,0.013,0.313,9.9,18.1,13.6,17.0,1.9,1.5,13.3,21.0,0.3,0.1,0.4,0.09,2.3,0.5,2.9,0.3,0,1
1981-1982,Bob McAdoo*,14,388.0,18.4,0.586,0.0,0.263,6.1,19.2,13.0,7.8,1.2,2.8,14.9,23.8,0.5,0.5,1.0,0.126,1.8,-0.1,1.7,0.4,0,1
1981-1982,Bobby Jones*,21,589.0,16.5,0.611,0.0,0.466,7.3,11.4,9.4,12.5,1.2,2.1,13.6,17.2,1.4,0.6,2.0,0.16,3.2,0.5,3.7,0.9,0,1
1981-1982,Calvin Murphy*,3,57.0,2.0,0.333,0.136,0.364,3.3,1.9,2.6,10.7,1.0,0.0,13.6,22.9,-0.2,0.0,-0.2,-0.133,-7.6,-2.8,-10.4,-0.1,0,1
1981-1982,Dan Issel*,3,103.0,22.0,0.582,0.0,0.2,8.3,14.4,11.2,7.0,1.3,0.5,9.7,27.2,0.3,0.0,0.3,0.142,2.8,-1.1,1.7,0.1,0,1
1981-1982,David Thompson*,3,66.0,10.4,0.485,0.091,0.212,6.5,10.4,8.4,11.8,0.7,0.0,18.1,25.9,-0.1,0.0,-0.1,-0.065,-3.2,-2.8,-6.0,-0.1,0,1
1981-1982,Dennis Johnson*,7,271.0,16.2,0.523,0.023,0.295,5.0,7.5,6.2,16.1,2.6,0.8,14.4,25.3,0.2,0.0,0.3,0.046,-0.5,-0.6,-1.1,0.1,0,1
1981-1982,Elvin Hayes*,3,124.0,10.4,0.371,0.0,0.3,5.3,19.6,12.1,4.0,0.9,4.5,9.6,22.3,-0.2,0.2,-0.1,-0.023,-3.4,0.6,-2.7,0.0,0,1
1981-1982,George Gervin*,9,373.0,18.5,0.511,0.013,0.311,5.1,13.8,9.2,17.7,1.3,0.6,10.7,30.6,0.5,0.2,0.7,0.092,2.4,-0.6,1.7,0.4,0,1
1981-1982,Jack Sikma*,8,315.0,19.5,0.534,0.0,0.453,7.1,24.6,16.0,12.4,1.4,1.4,9.4,22.8,0.7,0.6,1.3,0.197,2.7,0.7,3.4,0.4,0,1
1981-1982,Jamaal Wilkes*,14,535.0,13.9,0.533,0.004,0.203,8.4,5.6,6.9,9.1,1.4,0.3,13.2,22.2,0.7,0.3,0.9,0.083,1.2,-2.4,-1.2,0.1,0,1
1981-1982,Julius Erving*,21,780.0,22.5,0.581,0.019,0.509,8.5,13.8,11.2,19.4,2.3,2.7,14.5,24.9,1.9,1.1,3.0,0.185,6.6,1.4,8.0,2.0,0,1
1981-1982,Kareem Abdul-Jabbar*,14,493.0,20.1,0.55,0.0,0.394,7.5,17.6,12.8,13.8,1.3,4.8,13.7,23.9,0.8,0.7,1.5,0.144,3.0,1.4,4.4,0.8,0,1
1981-1982,Kevin McHale*,12,344.0,22.0,0.617,0.0,0.396,12.8,13.1,13.0,5.2,0.7,4.5,9.2,20.5,1.2,0.6,1.8,0.257,5.8,0.2,6.1,0.7,0,1
1981-1982,Larry Bird*,12,490.0,17.9,0.474,0.029,0.218,7.2,24.5,16.1,20.7,2.3,2.0,14.4,21.9,0.3,1.2,1.6,0.154,3.6,1.8,5.4,0.9,0,1
1981-1982,Magic Johnson*,14,562.0,22.5,0.614,0.025,0.592,10.8,18.6,14.9,27.7,3.3,0.3,18.2,16.9,1.9,0.8,2.7,0.231,5.7,2.4,8.2,1.5,1,1
1981-1982,Maurice Cheeks*,21,765.0,16.6,0.513,0.034,0.245,2.3,6.7,4.6,31.9,3.1,0.4,14.3,18.8,1.1,0.8,1.9,0.119,2.8,0.7,3.6,1.1,0,1
1981-1982,Moses Malone*,3,136.0,24.3,0.489,0.0,0.224,19.5,17.9,18.8,13.9,0.8,0.8,7.5,25.9,0.4,0.2,0.5,0.183,7.7,-1.8,5.9,0.3,0,1
1981-1982,Robert Parish*,12,426.0,20.7,0.527,0.0,0.359,10.8,22.1,16.6,7.0,0.6,6.4,13.9,26.8,0.5,1.0,1.5,0.168,3.2,0.8,4.0,0.6,0,1
1981-1982,Sidney Moncrief*,6,252.0,13.1,0.507,0.014,0.514,6.9,8.4,7.6,14.0,1.8,0.5,11.7,17.3,0.4,0.0,0.4,0.076,0.6,-0.2,0.4,0.2,0,1
1982-1983,Alex English*,7,270.0,18.4,0.522,0.013,0.353,7.0,9.0,8.0,21.9,0.6,1.3,10.8,27.9,0.4,0.1,0.5,0.085,2.8,-0.7,2.0,0.3,0,1
1982-1983,Artis Gilmore*,11,401.0,17.9,0.604,0.0,0.348,9.8,25.1,17.8,5.3,1.0,4.4,15.1,17.0,0.7,0.6,1.3,0.152,1.2,1.1,2.3,0.4,0,1
1982-1983,Bernard King*,6,184.0,24.0,0.627,0.031,0.361,5.1,10.1,7.6,13.5,0.5,0.0,8.2,28.4,0.8,0.1,0.8,0.222,7.9,-0.8,7.1,0.4,0,1
1982-1983,Bob Lanier*,9,250.0,18.9,0.589,0.0,0.393,7.3,21.3,14.0,14.5,1.0,3.3,16.7,21.1,0.4,0.4,0.8,0.16,4.2,1.2,5.4,0.5,0,1
1982-1983,Bob McAdoo*,8,166.0,15.8,0.482,0.071,0.167,10.1,20.2,15.3,4.3,3.2,3.3,13.4,25.6,-0.1,0.3,0.2,0.058,-1.3,0.0,-1.3,0.0,0,1
1982-1983,Bobby Jones*,12,324.0,15.9,0.593,0.013,0.256,6.7,13.1,10.0,14.4,2.3,3.2,17.2,13.5,0.5,0.6,1.1,0.164,3.7,2.5,6.3,0.7,0,1
1982-1983,Dan Issel*,8,227.0,22.4,0.548,0.007,0.213,5.4,20.0,12.5,16.9,1.7,1.1,6.3,27.1,0.5,0.2,0.7,0.144,3.8,0.9,4.7,0.4,0,1
1982-1983,David Thompson*,2,65.0,5.8,0.408,0.0,0.4,0.0,0.0,0.0,15.7,0.8,0.9,12.0,20.6,-0.1,0.0,-0.1,-0.059,-4.8,-1.4,-6.2,-0.1,0,1
1982-1983,Dennis Johnson*,3,108.0,17.9,0.507,0.021,0.25,5.4,17.1,11.0,22.0,2.2,1.0,13.1,22.3,0.1,0.1,0.2,0.098,0.6,0.5,1.1,0.1,0,1
1982-1983,Dominique Wilkins*,3,109.0,8.5,0.488,0.024,0.333,7.8,6.5,7.1,1.5,0.9,0.5,17.2,23.6,-0.1,0.1,0.0,-0.003,-1.5,-2.1,-3.6,0.0,0,1
1982-1983,George Gervin*,11,437.0,16.2,0.581,0.01,0.332,5.1,11.6,8.5,10.7,1.2,0.5,16.2,24.8,0.6,0.3,1.0,0.105,0.9,-1.2,-0.3,0.2,0,1
1982-1983,Jack Sikma*,2,75.0,15.5,0.413,0.032,0.387,6.8,28.8,16.5,21.7,1.3,1.6,12.1,22.0,0.0,0.1,0.1,0.032,-0.3,1.8,1.5,0.1,0,1
1982-1983,Jamaal Wilkes*,15,589.0,15.2,0.511,0.007,0.161,8.0,8.8,8.4,12.4,1.6,1.0,10.1,22.5,0.6,0.3,1.0,0.08,1.5,-1.3,0.2,0.3,0,1
1982-1983,Julius Erving*,13,493.0,16.0,0.496,0.005,0.322,7.4,14.8,11.2,13.3,1.5,3.2,13.9,23.6,0.3,0.8,1.2,0.113,2.6,0.3,2.9,0.6,0,1
1982-1983,Kareem Abdul-Jabbar*,15,588.0,22.8,0.608,0.003,0.369,4.8,16.5,10.8,10.9,1.4,5.1,13.0,26.6,1.4,0.7,2.1,0.172,4.0,1.6,5.6,1.1,0,1
1982-1983,Kevin McHale*,7,177.0,15.0,0.558,0.016,0.29,9.0,16.4,12.7,4.6,0.8,2.3,12.5,18.9,0.2,0.3,0.4,0.114,1.3,-0.2,1.1,0.1,0,1
1982-1983,Larry Bird*,6,240.0,20.3,0.478,0.034,0.25,8.9,24.7,16.7,28.2,2.7,0.7,12.9,25.8,0.2,0.5,0.7,0.134,5.0,2.4,7.4,0.6,0,1
1982-1983,Magic Johnson*,15,643.0,20.6,0.555,0.053,0.393,8.9,12.9,11.0,38.6,2.5,1.0,20.9,19.4,1.5,0.6,2.1,0.156,5.6,1.3,6.9,1.4,0,1
1982-1983,Maurice Cheeks*,13,483.0,17.3,0.549,0.012,0.388,2.6,6.3,4.5,27.2,2.7,0.2,15.0,19.6,0.9,0.6,1.6,0.155,4.0,0.2,4.1,0.7,0,1
1982-1983,Moses Malone*,13,524.0,25.7,0.587,0.004,0.511,15.3,28.2,21.9,6.1,1.8,2.8,12.2,26.0,1.6,1.2,2.8,0.26,6.8,-0.4,6.4,1.1,1,1
1982-1983,Paul Westphal*,6,156.0,13.0,0.511,0.16,0.26,0.0,6.0,3.0,31.8,0.6,0.7,13.9,17.7,0.2,0.0,0.3,0.077,2.7,-1.1,1.5,0.1,0,1
1982-1983,Robert Parish*,7,249.0,14.7,0.527,0.0,0.225,9.0,22.9,15.9,5.7,1.0,2.1,14.8,19.3,0.1,0.4,0.5,0.103,0.8,-0.1,0.7,0.2,0,1
1982-1983,Sidney Moncrief*,9,377.0,15.4,0.503,0.007,0.43,8.0,9.8,8.9,13.0,2.4,0.5,13.8,21.8,0.4,0.5,0.9,0.116,3.1,-0.3,2.8,0.5,0,1
1983-1984,Adrian Dantley*,11,454.0,24.7,0.604,0.0,0.599,9.3,11.0,10.2,17.1,1.1,0.1,11.5,30.1,1.7,0.2,2.0,0.207,5.7,-1.2,4.5,0.7,0,1
1983-1984,Alex English*,5,203.0,25.7,0.634,0.01,0.275,8.7,13.9,11.2,19.6,0.7,0.6,5.8,23.5,1.0,0.0,1.0,0.231,6.2,-0.4,5.8,0.4,0,1
