Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,6MOY,AS,DEF1,DEF2,NBA1,NBA2,NBA3,MVP,DPOY,ROY,MIP,CPOY,HOF
1949-1950,Mike McCarron,8,,,0.262,,0.333,,,,,,,,,-0.2,0.0,-0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Mike Novak,60,,,0.292,,0.315,,,,,,,,,-1.0,1.6,0.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Mike Todorovich,65,,,0.39,,0.434,,,,,,,,,1.0,2.0,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Milo Komenich,64,,,0.326,,0.29,,,,,,,,,-3.7,5.2,1.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Milt Schoon,62,,,0.498,,0.82,,,,,,,,,4.3,-0.3,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Murray Mitchell,2,,,0.333,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Murray Wier,56,,,0.388,,0.346,,,,,,,,,0.4,1.2,1.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Nelson Bobb,57,,,0.396,,0.528,,,,,,,,,0.4,1.3,1.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Noble Jorgensen,54,,,0.456,,0.566,,,,,,,,,4.1,-0.3,3.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Normie Glick,1,,,1.0,,0.0,,,,,,,,,0.0,0.0,0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Odie Spears,68,,,0.406,,0.297,,,,,,,,,1.9,3.7,5.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Paul Cloyd,7,,,0.322,,0.308,,,,,,,,,-0.1,0.0,-0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Paul Gordon,4,,,0.183,,0.833,,,,,,,,,-0.1,0.0,-0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Paul Hoffman,60,,,0.403,,0.398,,,,,,,,,2.0,2.1,4.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Paul Noel,65,,,0.378,,0.299,,,,,,,,,0.0,0.8,0.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Paul Seymour,62,,,0.396,,0.336,,,,,,,,,1.1,2.7,3.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Paul Walther,53,,,0.431,,0.376,,,,,,,,,1.3,0.9,2.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Pep Saul,49,,,0.447,,0.257,,,,,,,,,1.0,0.5,1.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Price Brookfield,7,,,0.592,,0.565,,,,,,,,,0.5,0.1,0.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Ralph Beard,60,,,0.422,,0.301,,,,,,,,,3.6,1.2,4.8,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
1949-1950,Ralph Johnson,67,,,0.353,,0.166,,,,,,,,,-1.5,4.5,2.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Ray Corley,60,,,0.365,,0.33,,,,,,,,,-0.3,1.6,1.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Ray Lumpp,58,,,0.405,,0.382,,,,,,,,,0.9,0.8,1.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Red Holzman,68,,,0.388,,0.336,,,,,,,,,0.9,1.7,2.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Red Owens,61,,,0.361,,0.351,,,,,,,,,-0.3,2.0,1.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Red Rocha,65,,,0.471,,0.461,,,,,,,,,6.2,0.8,7.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Richie Niemiera,60,,,0.394,,0.397,,,,,,,,,0.7,2.1,2.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Robert Hahn,10,,,0.311,,0.538,,,,,,,,,-0.1,0.1,0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Rollie Seltz,34,,,0.375,,0.337,,,,,,,,,0.0,1.8,1.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Ron Livingstone,54,,,0.341,,0.306,,,,,,,,,-1.8,3.2,1.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Slater Martin,67,,,0.395,,0.308,,,,,,,,,0.9,2.6,3.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1949-1950,Sonny Hertzberg,68,,,0.365,,0.221,,,,,,,,,-0.9,1.6,0.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Stan Miasek,68,,,0.445,,0.478,,,,,,,,,2.8,2.9,5.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Stan Patrick,53,,,0.447,,0.5,,,,,,,,,1.9,-0.2,1.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Tex Ritter,62,,,0.434,,0.593,,,,,,,,,1.6,0.7,2.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Tommy Byrnes,53,,,0.362,,0.312,,,,,,,,,-0.5,0.9,0.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Tony Jaros,61,,,0.362,,0.332,,,,,,,,,-0.4,1.7,1.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Tony Lavelli,56,,,0.471,,0.452,,,,,,,,,3.4,0.8,4.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Vern Gardner,63,,,0.408,,0.323,,,,,,,,,2.2,3.6,5.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Vern Mikkelsen,68,,,0.466,,0.396,,,,,,,,,5.6,3.6,9.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Vince Boryla,59,,,0.426,,0.445,,,,,,,,,2.6,1.4,3.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Wah Wah Jones,60,,,0.449,,0.421,,,,,,,,,4.5,1.4,5.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Walt Budko,66,,,0.388,,0.403,,,,,,,,,0.7,2.0,2.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Walt Kirk,58,,,0.383,,0.598,,,,,,,,,0.3,2.0,2.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Walt Lautenbach,55,,,0.334,,0.166,,,,,,,,,-1.1,-0.2,-1.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Warren Perkins,60,,,0.365,,0.462,,,,,,,,,-0.4,1.7,1.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Wayne See,61,,,0.442,,0.446,,,,,,,,,2.0,-0.4,1.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1950,Whitey Von Nieda,59,,,0.405,,0.342,,,,,,,,,1.1,1.2,2.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Al Cervi,53,,,0.509,,0.685,,,,,,,,,4.2,1.1,5.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Alan Sawyer,33,,,0.422,,0.213,,,,,,,,,0.4,0.4,0.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Alex Groza,66,,,0.552,,0.541,,,,,,,,,14.7,3.3,18.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Alex Hannum,63,,,0.406,,0.399,,,,,,,,,0.4,1.3,1.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Andy Duncan,14,,,0.292,,0.55,,,,,,,,,-0.4,0.1,-0.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Andy Phillip,66,,,0.462,,0.367,,,,,,,,,4.9,4.8,9.7,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ariel Maughan,35,,,0.418,,0.492,,,,,,,,,0.5,0.5,1.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Arnie Ferrin,68,,,0.395,,0.44,,,,,,,,,0.2,2.2,2.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Arnie Johnson,68,,,0.564,,0.921,,,,,,,,,7.5,1.7,9.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Arnie Risen,66,,,0.475,,0.468,,,,,,,,,6.6,2.8,9.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Art Burris,33,,,0.299,,0.319,,,,,,,,,-0.9,0.6,-0.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Belus Smawley,60,,,0.468,,0.403,,,,,,,,,4.3,1.3,5.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bill Calhoun,66,,,0.421,,0.451,,,,,,,,,1.2,1.0,2.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bill Closs,65,,,0.391,,0.353,,,,,,,,,-0.3,3.1,2.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bill Gabor,61,,,0.405,,0.325,,,,,,,,,0.4,1.1,1.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bill Sharman,31,,,0.441,,0.283,,,,,,,,,1.3,0.5,1.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Billy Hassett,31,,,0.354,,0.394,,,,,,,,,-0.5,0.3,-0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bob Carpenter,56,,,0.413,,0.382,,,,,,,,,0.5,1.3,1.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bob Cousy,69,,,0.415,,0.321,,,,,,,,,2.2,1.8,3.9,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1950-1951,Bob Davies,63,,,0.457,,0.434,,,,,,,,,5.3,1.6,6.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1950-1951,Bob Donham,68,,,0.522,,0.768,,,,,,,,,3.8,0.7,4.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bob Harris,56,,,0.402,,0.431,,,,,,,,,0.2,0.8,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bob Harrison,68,,,0.411,,0.296,,,,,,,,,1.0,2.3,3.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bob Lavoy,63,,,0.388,,0.215,,,,,,,,,-0.6,1.6,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bobby Wanzer,68,,,0.492,,0.435,,,,,,,,,5.6,1.3,6.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bones McKinney,44,,,0.361,,0.248,,,,,,,,,-0.8,0.6,-0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Brady Walker,66,,,0.434,,0.248,,,,,,,,,1.4,1.5,2.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bruce Hale,26,,,0.324,,0.17,,,,,,,,,-0.7,0.3,-0.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Bud Grant,61,,,0.358,,0.451,,,,,,,,,-0.5,1.1,0.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Cal Christensen,67,,,0.401,,0.551,,,,,,,,,0.5,2.7,3.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Carl Shaeffer,10,,,0.322,,0.136,,,,,,,,,-0.1,0.1,-0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Chick Halbert,68,,,0.448,,0.552,,,,,,,,,2.5,1.9,4.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Chuck Cooper,66,,,0.428,,0.444,,,,,,,,,1.9,1.4,3.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1950-1951,Chuck Gilmur,16,,,0.34,,0.525,,,,,,,,,-0.3,0.2,-0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Chuck Mrazovich,25,,,0.42,,0.6,,,,,,,,,0.2,0.2,0.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Cliff Barker,56,,,0.322,,0.381,,,,,,,,,-0.9,0.7,-0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Connie Simmons,66,,,0.429,,0.339,,,,,,,,,1.6,1.0,2.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Curly Armstrong,38,,,0.372,,0.388,,,,,,,,,-0.3,0.9,0.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Dick McGuire,64,,,0.445,,0.573,,,,,,,,,3.3,1.2,4.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1950-1951,Dick Mehen,66,,,0.404,,0.231,,,,,,,,,0.5,1.5,1.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Dick O'Keefe,17,,,0.281,,0.382,,,,,,,,,-1.0,0.2,-0.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Dick Schnittker,29,,,0.543,,0.679,,,,,,,,,3.0,0.5,3.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Dike Eddleman,68,,,0.408,,0.312,,,,,,,,,0.9,2.9,3.8,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Dolph Schayes,66,,,0.468,,0.654,,,,,,,,,6.5,3.8,10.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Don Carlson,9,,,0.396,,0.348,,,,,,,,,0.0,0.1,0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Don Lofgran,61,,,0.364,,0.47,,,,,,,,,-0.8,0.7,-0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Don Otten,67,,,0.464,,0.643,,,,,,,,,3.1,1.8,4.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Don Rehfeldt,59,,,0.442,,0.326,,,,,,,,,1.6,1.1,2.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Duane Klueh,61,,,0.417,,0.402,,,,,,,,,0.9,1.4,2.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Earl Lloyd,7,,,0.528,,0.371,,,,,,,,,0.4,0.1,0.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Easy Parham,7,,,0.347,,1.0,,,,,,,,,0.0,0.1,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ed Bartels,17,,,0.307,,0.474,,,,,,,,,-0.8,0.2,-0.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ed Beach,12,,,0.262,,0.237,,,,,,,,,-0.4,0.2,-0.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ed Gayda,15,,,0.495,,0.522,,,,,,,,,0.4,0.2,0.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ed Leede,57,,,0.417,,0.511,,,,,,,,,0.8,0.5,1.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ed Macauley,68,,,0.551,,0.623,,,,,,,,,14.1,1.8,15.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1950-1951,Ed Mikan,61,,,0.409,,0.34,,,,,,,,,0.5,1.9,2.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ed Peterson,53,,,0.399,,0.391,,,,,,,,,0.1,1.4,1.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ed Stanczak,19,,,0.43,,0.9,,,,,,,,,0.2,0.1,0.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ernie Vandeweghe,44,,,0.446,,0.289,,,,,,,,,1.5,0.6,2.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Frank Kudelka,62,,,0.387,,0.23,,,,,,,,,-0.3,0.8,0.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Frankie Brian,68,,,0.424,,0.451,,,,,,,,,2.9,2.7,5.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Fred Schaus,68,,,0.454,,0.527,,,,,,,,,5.1,3.4,8.5,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Fred Scolari,66,,,0.413,,0.359,,,,,,,,,1.8,1.6,3.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Gene James,48,,,0.379,,0.302,,,,,,,,,-0.2,0.7,0.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Gene Vance,29,,,0.484,,0.588,,,,,,,,,1.0,0.6,1.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,George Kaftan,61,,,0.44,,0.437,,,,,,,,,1.1,0.4,1.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,George Mikan,68,,,0.509,,0.453,,,,,,,,,16.0,7.4,23.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1950-1951,George Ratkovicz,66,,,0.512,,0.69,,,,,,,,,7.1,2.2,9.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,George Senesky,65,,,0.42,,0.339,,,,,,,,,2.3,3.9,6.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Gerry Calabrese,46,,,0.426,,0.447,,,,,,,,,0.6,0.4,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Hank DeZonie,5,,,0.303,,0.28,,,,,,,,,-0.2,0.1,-0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Harry Boykoff,48,,,0.429,,0.298,,,,,,,,,0.8,0.8,1.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Harry Gallatin,66,,,0.491,,0.502,,,,,,,,,5.9,1.7,7.6,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Herb Scherer,20,,,0.342,,0.417,,,,,,,,,-0.4,0.3,-0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ike Borsavage,24,,,0.391,,0.243,,,,,,,,,-0.1,0.2,0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Jack Coleman,67,,,0.463,,0.23,,,,,,,,,4.3,2.2,6.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Jack Kerris,68,,,0.434,,0.428,,,,,,,,,2.6,3.1,5.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Jack Nichols,6,,,0.397,,0.266,,,,,,,,,0.0,0.3,0.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Jim Pollard,54,,,0.395,,0.214,,,,,,,,,0.1,4.1,4.2,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1950-1951,Jim Riffey,35,,,0.382,,0.141,,,,,,,,,-0.3,0.5,0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Joe Dolhon,13,,,0.386,,0.411,,,,,,,,,0.0,0.1,0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Joe Fulks,66,,,0.398,,0.325,,,,,,,,,-0.2,4.5,4.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1950-1951,Joe Holland,67,,,0.359,,0.231,,,,,,,,,-1.6,1.8,0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Joe Hutton,60,,,0.369,,0.239,,,,,,,,,-0.3,1.0,0.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Joe McNamee,60,,,0.332,,0.251,,,,,,,,,-0.9,0.4,-0.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,John Hargis,29,,,0.423,,0.331,,,,,,,,,0.3,0.4,0.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,John Logan,30,,,0.378,,0.312,,,,,,,,,-0.1,1.1,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,John Mahnken,58,,,0.35,,0.199,,,,,,,,,-1.3,0.7,-0.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,John Oldham,68,,,0.392,,0.489,,,,,,,,,0.0,2.0,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Johnny Macknowski,58,,,0.377,,0.391,,,,,,,,,-0.8,0.7,-0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Johnny Norlander,9,,,0.474,,0.875,,,,,,,,,0.1,0.0,0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ken Murray,66,,,0.411,,0.374,,,,,,,,,1.4,2.3,3.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Kenny Sailors,60,,,0.403,,0.338,,,,,,,,,0.5,1.0,1.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Kevin O'Shea,63,,,0.416,,0.502,,,,,,,,,0.7,1.4,2.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Kleggie Hermsen,71,,,0.356,,0.368,,,,,,,,,-2.2,2.0,-0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Larry Foust,68,,,0.409,,0.419,,,,,,,,,0.9,3.6,4.5,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Leo Barnhorst,68,,,0.377,,0.177,,,,,,,,,-0.7,1.9,1.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Leo Mogus,57,,,0.435,,0.705,,,,,,,,,0.5,0.7,1.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Leon Blevins,2,,,0.225,,0.25,,,,,,,,,-0.1,0.0,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Leroy Chollet,14,,,0.202,,0.373,,,,,,,,,-0.8,0.1,-0.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Mal McMullen,51,,,0.326,,0.296,,,,,,,,,-1.7,0.7,-1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Max Zaslofsky,66,,,0.424,,0.349,,,,,,,,,1.8,0.9,2.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Mike Todorovich,66,,,0.385,,0.421,,,,,,,,,-0.5,2.7,2.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Nat Clifton,65,,,0.364,,0.401,,,,,,,,,-1.7,1.2,-0.4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Nelson Bobb,53,,,0.384,,0.5,,,,,,,,,0.0,1.0,1.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Noble Jorgensen,63,,,0.438,,0.442,,,,,,,,,2.0,1.6,3.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Norm Mager,24,,,0.372,,0.394,,,,,,,,,-0.3,0.3,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Paul Arizin,65,,,0.512,,0.609,,,,,,,,,9.2,4.5,13.7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1950-1951,Paul Hoffman,41,,,0.384,,0.391,,,,,,,,,-0.2,1.1,0.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Paul Noel,52,,,0.335,,0.259,,,,,,,,,-0.8,0.4,-0.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Paul Seymour,51,,,0.403,,0.413,,,,,,,,,0.7,1.2,1.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Paul Walther,63,,,0.393,,0.33,,,,,,,,,0.3,1.7,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Pep Saul,65,,,0.396,,0.339,,,,,,,,,0.1,0.5,0.6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ralph Beard,66,,,0.435,,0.341,,,,,,,,,4.1,2.3,6.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ralph Johnson,68,,,0.361,,0.22,,,,,,,,,-1.7,2.5,0.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ray Corley,34,,,0.346,,0.362,,,,,,,,,-0.5,0.5,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ray Ellefson,3,,,0.347,,1.0,,,,,,,,,0.0,0.0,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ray Lumpp,64,,,0.478,,0.422,,,,,,,,,2.8,0.5,3.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Red Holzman,68,,,0.388,,0.319,,,,,,,,,-0.2,1.0,0.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Red Rocha,64,,,0.429,,0.355,,,,,,,,,2.4,2.3,4.6,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Ron Livingstone,63,,,0.354,,0.309,,,,,,,,,-1.2,2.1,0.9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Slater Martin,68,,,0.408,,0.282,,,,,,,,,1.1,3.1,4.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1950-1951,Sonny Hertzberg,65,,,0.412,,0.415,,,,,,,,,1.4,1.1,2.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Tex Ritter,34,,,0.473,,0.689,,,,,,,,,0.8,0.2,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Tommy Byrnes,47,,,0.357,,0.315,,,,,,,,,-0.8,0.6,-0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1950-1951,Tommy O'Keefe,6,,,0.386,,0.143,,,,,,,,,0.0,0.1,0.1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
